,name,ingredients,steps,loves,url,description,image
350,Oseng teri tempe rawit,1 ons teri nasi (cuci pakai air hangat sebentar saja di saring)--Tempe secukupnya di potong kecil tipis sesuai selera--Bahan iris :--5 siung bawang merah--3 siung bawang putih--10 cabe rawit merah--15 cabe rawit hijau(saya utuh ga di iris ya)--2 lbr daun salam--secukupnya Garam dan kaldu bubuk--2 sdm minyak untuk menumis--,"Goreng tempe jangan terlalu kering ya, sisihkan--Panaskan minyak, tumis bawang merah sampai harum--Tambahkan bawang putih + daun salam aduk + cabe rawit merah + cabe rawit hijau aduk sampai agak setengah kering ya moms--Masukkan teri aduk terus + tempe+ garam dan kaldu bubuk, tes rasa--Angkat sajikan...bisa abis 2 piring dgn lauk ini maklum paling doyang hihihi😋😋😍--",6,/id/resep/4466349-oseng-teri-tempe-rawit,"Ngeliat di cookpad dan instagram banyak yg update berhubungan dengan teri dan bawang, kali ini saya nyoba masak di tambahin tempe rasanya bener2 oke dan nonjok di lidah bu ibu....ayo cus dicoba ya😉",https://img-global.cpcdn.com/recipes/5af1d4b075cef6f5/680x482cq70/oseng-teri-tempe-rawit-foto-resep-utama.jpg
351,Nugget Tempe Simple,"1 papan tempe--1 buah wortel--1 butir telur (kocok lepas)--5 siung bawang merah--2 siung bawang putih--2 batang daun bawang--1 sdt garam--Secukupnya: tepung terigu, merica, tepung roti & kaldu bubuk--","Haluskan bawang merah, bawang putih, merica, garam & kaldu bubuk. Tambahkan tempe, uleg sampai lembut--Potong2 daun bawang & parut wortel menggunakan parutan keju, siapkan baskom--Masukkan semua bahan dalam baskom kecuali telur & tepung roti. Tambahkan air & terigu, aduk rata. Masukkan dalam loyang & kukus selama 30 menit--Angkat, setelah dingin potong2 sesuai selera, celupkan dalam telur & gulingkan dalam tepung roti, simpan dalam freezer 30 menit. Lalu goreng. 🍱--",6,/id/resep/4472907-nugget-tempe-simple,23:02:2018 recook dari kak putri rahayu,https://img-global.cpcdn.com/recipes/5698f35509f538be/680x482cq70/nugget-tempe-simple-foto-resep-utama.jpg
352,Ayam Dan Tempe Goreng Serundeng,1 dada ayam--1/2 kelapa parut--2 tempe (potong agak tebal)--3 siung bawang putih (dihaluskan)--1 ruas jari kunyit (dihaluskan)--secukupnya Garam--secukupnya Penyedap royco--3 lembar daun salam--2 batang sereh--secukupnya Air masak--,"Setelah ayam dicuci bersih, didihkan air. Masukkan ayam, lalu tiriskan--Didihkan air kembali, setelah air sudah mendidih masukkan bumbu yang sudah di haluskan, daun salam, sereh.--Jika sudah tercium wangi, masukkan ayam aduk rata. Tunggu sampai 10-15 menit. Lalu masukkan tempe.--Setelah agak berkurang airnya, masukkan kelapa lalu aduk hingga rata sampai air mengering. Angkat dan sajikan.--Goreng dengan api sedang, nikmati dengan sambal tomat yang pedas. Resep bisa di lihat di upload resep sebelumnya.--Selamat mencoba Moms!--",1,/id/resep/4467442-ayam-dan-tempe-goreng-serundeng,,https://img-global.cpcdn.com/recipes/ac89b1a7aee5fee1/680x482cq70/ayam-dan-tempe-goreng-serundeng-foto-resep-utama.jpg
353,Gurame saos mangga,1 ekor gurame--1 jeruk nipis--5 sdm saos tomat--1 sdm saos tiram--2 cabe kriting haluskan--1 ruas jahe--1 bawang bombay--1 wortel--1 mangga muda--1 gelas air--Gula--Garam--Larutan maizena--,Balurin ikan dgn jeruk nipis + sedikit garam--Goreng dlm minyak panas--Tumis bombay dan jahe sampai harum--Masukkan saos tomat dan saos tiram--Tuang air dan saos tomat saos tiram--Bumbuhi garam gula lada--Kentalkan dgn maizena--,6,/id/resep/4467393-gurame-saos-mangga,,https://img-global.cpcdn.com/recipes/d552911f5b33c83f/680x482cq70/gurame-saos-mangga-foto-resep-utama.jpg
354,Telur Kornet,1/2 kaleng kornet--2-3 buah bawang prei--2 buah telur--1 sdm tepung terigu--secukupnya Cabe rawit--2 jumput Garam--1/2 sdt Merica--1/2 sdm Saus tiram--,"Campur kornet, telur, bawang prei dan cabe yg sudah di iris tipis. Tambahkan garam merica saos tiram secukupnya dan tepung terigu. Goreng 1 sdm dulu setelah matang baru cek rasa. Dirasa sudah pas. Adonan siap di goreng.😊--",7,/id/resep/4473838-telur-kornet,,https://img-global.cpcdn.com/recipes/5068a2959e50fe47/680x482cq70/telur-kornet-foto-resep-utama.jpg
355,Semur Jantung Sapi,1/5 kg jantung sapi--▪️bumbu halus ▪️--5 siung bawang putih--4 siung bawang merah--1 sdt ketumbar--1 sdt lada putih--4 butir cengkeh / 1/4 sdt cengkeh--secukupnya Garam--secukupnya Pala--1/4 sdt jinten--1/4 sdt jahe bubuk atau 1 cm jahe biasa--2 buah kemiri--▪️bumbu tambahan ▪️--1 sdm kecap inggris atau sesuai selera--1 sdt saori teriyaki--secukupnya Royco--1 buah gula merah--Kecap secukupnya atau sesuai selera--secukupnya Vetsin--secukupnya Gula putih--Air putih 500 ml atau di sesuaikan dengan banyaknya jantung yang akan di masak--Bawang bombay 1 buah (ukuran di kira-kira saja)--Delmonte barbeque sauce 3 atau 4 sdm--(Opsional) 4 buah cabe hijau kecil--,"Potong-potong jantung sapi dan lumurkan delmonte barbeque sauce kemudian diamkan di dalam kulkas hingga menyerap--Ulek bumbu halus yang sudah di sebutkan di atas--Potong-potong bawang bombay--Kemudian, tumis bumbu halus hingga wangi dan bau kemiri tidak tercium--Masukan bawang bombay kedalam katel--Kemudian masukan jantung yang udah di diamkan teraebut dan aduk rata--Tambahkan air--Tambahkan saori saos teriyaki--Masukan gula merah--Tambahkan kecap manis--Tambahkan royco--Tambahkan vetsin--Tambahkan gula putih--Tambahkan kecap inggris--(Opsional) kalau kurang pedes, bisa di tambahin cabai hijau kecil di iris-iris--Tunggu hingga air aga saat, dan kemudian bisa di hidangkan--",2,/id/resep/4469770-semur-jantung-sapi,,https://img-global.cpcdn.com/recipes/ad7505daa34df727/680x482cq70/semur-jantung-sapi-foto-resep-utama.jpg
356,Lele Asam Manis,1/2 kg Lele Segar--180 ml air--3 sdm kecap manis--1 sdm margarine/minyak--1/2 sdt saus tiram (optional)--Bumbu halus :--6 siung bawang merah--5 siung bawang putih--4 cabe merah (bisa lebih sesuai selera)--2 buah kemiri--1 sdt garam (sesuai selera)--1/2 sdt penyedap rasa (sesuai selera)--1/2 sdt gula pasir (sesuai selera)--,"Cuci bersihbikan, lalu goreng ikan lele agak matang tapi jangan sampai renyah. Tiriskan--Sambil menunggu, haluskan semua bumbu di atas.--Panaskan wajan dengan margarin.--Masukkan bumbu halus ke dalam wajan sampai harum. Tambahkan kecap, saus tiram dan air--Setelah berbau harum, barulah ikan lele dimasukkan.--Tunggu sampai bumbu meresap serta tes rasa. Setelah air tnggal sedikit, angkat dan sajikan.. Semoga membantu..--",0,/id/resep/4473217-lele-asam-manis,"Karena biasanya masak ini dengan udang,  tp karena misua gak doyan udang maka ikan lele saja yang dimasukkan.. Sejauh ini,  pak misua doyan bgt, bahkan bisa dibilang ini masakan saya yang paling dia suka.  Yang mau coba dganti dengan udang atau ayam jg sah sah aja.. Kalau pakai ayam tak perlu pakai saus tiram.. ",https://img-global.cpcdn.com/recipes/5977c8d0828a1070/680x482cq70/lele-asam-manis-foto-resep-utama.jpg
357,Tahu sumpel/tahu isi sayuran,20 pcs tahu coklat/goreng--3 bungkus toge--2 buah wortel--Secukupnya daun bawang(potong2)--Bumbu tumis untuk isi tahu :--5 buah cabai rawit merah--3 siung bawang putih--2 siung bawang merah--Lada bubuk--Garam--Penyedap rasa--1/5 kg terigu--Minyak untuk menggoreng--Bumbu halus untuk adonan luar :--3 siung bawang putih--1 sdm ketumbar--Kunyit(jangan terlalu banyak untuk warna kuning saja di adonanya)--,"Kupas wortel lalu potong korek api.campurkan dengan toge lalu cuci bersih.--Cuci tahu peras n keluarkan isinya.--Potong cabai,bawang merah&bawang putih.--Panaskan minyak jangan terlalu banyak hanya untuk menumis tunggu panas masukan bumbu,tumis sampai harum lalu masukan toge,wortel,isi dalam tahu,garam,penyedap&lada bubuk,aduk rata,test rasa sisihkan.--Campur bumbu halus,terigu,daun bawang&air secukupnya.adonan jangan terlalu encer ya agar isiaan tahu tidak keluar2 pada saat di goreng.--Isi tahu coklat/goreng dengan sayuran yg di tumis td masukan hingga full,lakukan sampai habis.--Siapkan minyak agak banyak ya biar terendam tahunya.masukan tahu isi kedalam adonan lalu masukan ke dalan minyak panas lakukan sampai habis.--Tahu sumpel/tahu isi sayuran siap di hidangkan😉😉😉--",2,/id/resep/4469028-tahu-sumpeltahu-isi-sayuran,,https://img-global.cpcdn.com/recipes/51524125e6ae9077/680x482cq70/tahu-sumpeltahu-isi-sayuran-foto-resep-utama.jpg
358,Kambing Goreng Empuk,"Segenggam Daging Kambing--Secukupnya Kecap Manis, Garam, Lada, Soda Kue--2 siung Bawang Merah--1/4 buah Bawang Bombay--1 buah Cabai Merah Besar--2 buah Cabai Rawit--🍳Bahan Halus--1 cm Kunyit/Kunir--1 sdt Ketumbar--3 siung Bawang Putih--","Iris tipis daging kambing.--Rebus daging kambing dengan segelas air dan sejumput Soda Kue ± 10 menit. Lalu tiriskan.--Haluskan bawang putih, kunir dan ketumbar. Iris tipis Cabai Merah Besar, Cabai Rawit, Bawang Merah, Bawang Bombay.--Tumis semua bumbu dengan minyak panas. Aduk hingga rata dan tercium bau harum.--Masukkan daging kambing, aduk rata. Tambahkan setengah gelas air.--Masukkan garam, lada, dan kecap manis secukupnya.--Aduk rata dan biarkan hingga airnya habis.--Siap disajikan dengan
nasi hangat ❤--",1,/id/resep/1527703-kambing-goreng-empuk,"Beneran dagingnya empuk ibu-ibu.. gara-gara sejumput soda kue ketika merebus daging!

Ini aku pakai daging kambing sisa Idul Adha tahun 2017 lalu, sekarang sudah Januari 2018 hehe.. dagingnya aku simpan di freezer jadi bisa awet 1 tahun asal menyimpanya dengan teknik yang benar.",https://img-global.cpcdn.com/recipes/a8996e0d97aed5da/680x482cq70/kambing-goreng-empuk-foto-resep-utama.jpg
359,Bandeng Keropok,2 bandeng ukuran sedang--Bumbu halus:--1 sdt ketumbar--1 bw putih--1/2 sdt garam--Secukupnya air(utk mencairkan bumbu halus)--Minyak (utk menggoreng)--Sambal:--6 cabe rawit(selera pedasnya)--1 bw putih--1/2 sdt terasi--1 iris jeruk nipis--2 sdm kecap manis--3 cabe rawit iris halus--,"Bersihkan bandeng, dikerat agak banyak kemudian dibalur dengan bumbu halus yg sdh dicampur air, diamkan 10 mnt spy bumbu meresap.--Setelah bumbu meresap,goreng jng terlalu kering. Sisihkan--Utk sambal, haluskan cabe, bw putih&terasi--Campur sambal dengan kecap manis, tambah perasan jeruk nipis&cabe iris.aduk rata.--Penyajian: tambahkan sambal diatas bandeng goreng ketika akan dihidangkan. Selamat mencoba.--",8,/id/resep/4466390-bandeng-keropok,,https://img-global.cpcdn.com/recipes/9076d3676cd3962e/680x482cq70/bandeng-keropok-foto-resep-utama.jpg
360,Gurame Saus Padang,Bahan utama:--1 ekor gurame--Bumbu untuk saus:--4 siung bawang putih (cincang halus)--3 siung bawang merah (cincang halus)--15 bh cabai merah (giling) banyaknya cabai sesuai selera ya😊--7 buah cabai rawit iris tipis (sesuai selera)--1/2 bawang bombang iris--Saus tiram--Saus tomat--Garam--Gula--Lada--1 bh wortel iris tipis memanjang (opsional)--1 buah tomat potong dadu (opsional)--1 batang irisan daun bawang--1 ruas jahe ukuran kecil iris tipis--Tepung maizena--250 ml air--Bumbu untuk menggoreng ikan :--Tepung beras--Tepung terigu--Garam--Jeruk nipis/ lemon--Minyak sayur--,"Cuci bersih ikan gurame yang akan dimasak. Setelah itu lumuri ikan dengan air perasan jeruk nipis/lemon diamkan beberapa menit untuk menghilangkan bau amisnya--Campur tepung terigu,tepung beras dan garam menjadi satu,kemudian lumuri ikan dengan tepung tersebut lalu goreng hingga matang lalu tiriskan. Pastikan minyak yang digunakan sudah panas ya biar ikannya tidak lengket😊.--Tumis bawang merah bawang putih hingga harum,kemudian masukan cabai yang sudah giling, aduk rata--Tambahkan bawang bombay,saus tiram saus tomat dan jahe, aduk sebentar lalu tambahkan 250ml air--Kemudian tambahkan garam dan gula sesuai selera.--Masukkan irisan cabai rawit dan daun bawang dan tomat. Aduk rata. Kemudian tambahkan larutan maizena agar saus mengental--Jika tidak ada tepung maizena. Diamkan beberapa menit hingga kandungan air menyusut dan saus terlihat mengental--Tes rasa. Jika sudah pas. Sajikan dan gurame saus padang siap disantap!😊--",2,/id/resep/4474009-gurame-saus-padang,Terlalu semangat nuangin saus guramenya sampe tenggelam😆,https://img-global.cpcdn.com/recipes/18208822229e63b5/680x482cq70/gurame-saus-padang-foto-resep-utama.jpg
361,Tumis Kacang Panjang Tempe,"1/2 ikat kacang panjang (potong lalu cuci bersih)--2 papan tempe ukuran sedang (potong,lalu goreng sebentar)--Tomat (iris)--Gula (secukupnya)--Garam (secukupnya)--Minyak goreng (secukupnya)--2 sdm ikan teri (cuci bersih)--Bumbu iris :--1 buah bawang bombay--2 siung bawang merah--4 siung bawang putih--15 buah cabe rawit (bisa dikurangi sesuai selera)--5 buah cabe merah kriting--","Panaskan minyak lalu tumis bumbu iris sampai layu--Lalu masukkan kacang panjang aduk rata--Masukkan tempe,tomat,gula,dan garam. Cicipi sampai rasanya pas dan sesuai selera. Masak sampai matang dan bumbu meresap. Angkat lalu sajikan--",19,/id/resep/4471476-tumis-kacang-panjang-tempe,,https://img-global.cpcdn.com/recipes/9445a4af0feded13/680x482cq70/tumis-kacang-panjang-tempe-foto-resep-utama.jpg
362,"Tumis kacang panjang,udang,tahu",1 ikat kacang panjang (saya beli 1000)--1 kotak tahu--1/4 kg udang--Bumbu halus :--2 cabai merah besar--15 cabai merah kecil (klo tdak suka pedas bisa dikurangi)--5 bawang merah--3 bawang putih--2 butir kemiri--1 buat tomat--2 sdm saori saus teriyaki--secukupnya Garam--secukupnya Gula--secukupnya Penyedap rasa--,"Cuci bersih udang, buang kepala.--Potong tahu kotak2 kecil, lalu goreng setengah matang.--Rebus kacang setengah matang.--Panaskan minyak, tumis bumbu yang sudah dihaluskan hingga harum, tambahkan sedikit air.--Kemudian beri garam,gula,penyedap.saus teriyaki.Test rasa.--Masukkan kacang, aduk rata. Kemudian masukkan tahu,terakhir masukkan udang. Aduk2 sampai rata.--Biarkan sampai air menyusut dan bumbu meresap.--Tumis kacang,udang,tahu siap dihidangkan.--",5,/id/resep/4471581-tumis-kacang-panjangudangtahu,"Pagi ini bingung mau masak apa buat sarapan pak suami, alhasil masaklah tumis ini gegara masih ada udang dan kacang panjang di kulkas 😁",https://img-global.cpcdn.com/recipes/8b088e2a5e98b0cb/680x482cq70/tumis-kacang-panjangudangtahu-foto-resep-utama.jpg
363,Ikan Kembung Bakar Teflon,"1/2 kg ikan kembung sate, bersihkan--1 buah jeruk sate/jeruk kunci--1 sdm garam halus--2 sdt lada bubuk--1 sdm ketumbar bubuk--","Kucuri ikan dengan jeruk, diamkan 5 menit--Lumuri ikan dg garam, lada dan ketumbar bubuk, simpan d kulkas sekitar 30 menit--Bakar d atas teflon yg d olesi mentega/ butter tipis dengan api yg kecil--Balik untuk membakar kedua bagian ikan.--Sajikan dengan cocolan sambal kecap--",2,/id/resep/4474225-ikan-kembung-bakar-teflon,,https://img-global.cpcdn.com/recipes/5cf72d705747b8ed/680x482cq70/ikan-kembung-bakar-teflon-foto-resep-utama.jpg
364,Telur bulet sambel terong,"4 butir telur ayam, Rebus kupas kulitnya--1 buah terong ungu ukuran besar--Bumbu halus--1/2 ons cabe hijau--1 buah tomat merah--5 siung bawang merah--3 siung bawang putih--1/2 sdt terasi yg sudah dibakar--secukupnya Garam--Minyak untuk menggoreng--","Goreng telur yg sudah dikupas sebentar aja,angkat tiriskan--Goreng terong yg sudah dipotong2,angkat tiriskan--Goreng bumbu halus hingga wangi dengan api kecil--Masukkan terong dan telur yg sudah digoreng--Sajikan--",1,/id/resep/4471327-telur-bulet-sambel-terong,,https://img-global.cpcdn.com/recipes/b858a70ec6441841/680x482cq70/telur-bulet-sambel-terong-foto-resep-utama.jpg
365,Tahu mahkota / tahu bihun,4 buah tahu putih besar--1 bungkus bihun jangun isi 2--4 butir telur--2 buah wortel ukuran sedang--Daun bawang dan seledri secukup nya--#Bumbu halus--1 bawang bombay--3 buah bawang putih--Lada secukup nya--Royco (bila mau)--Garam + gula secukup nya--#Bahan balutan--Terigu cair kan dengan air kira2 bisa buat celupan--Tepung panir--,"Kukus tahu -+ 15 menit, angkat tiris kan--Rendam bihun dengan air panas, sampai bihun lembut, tiris kan--Potong2,wortel, daun bawang dan seledri--Potong 2 bawang bombay dan bawang putih, tumis sampai harum--Campur semua bahan jadi satu,beri lada--Cetak2, kukus -+ 15 menit, dingin kan--Celup ke bahan pencelup, panir kan, goreng--",2,/id/resep/4468766-tahu-mahkota-tahu-bihun,,https://img-global.cpcdn.com/recipes/fd1d4c7437a7dc79/680x482cq70/tahu-mahkota-tahu-bihun-foto-resep-utama.jpg
366,Sop Tulang Sapi (sederhana),Bahan :--500 gr tulang sapi--1.5 liter air--1 ruas jahe--1/4 buah pala--2 buah wortel--secukupnya Lada bubuk--Garam--Penyedap rasa sapi--Daun bawang--Pelengkap :--Irisan cabe rawit--Bawang goreng--Jeruk nipis--,"Rebus Tulang tambahkan jahe, sampai keluar kaldu atau sampai airnya berkurang, kemudian masukan pala, bawang putih, lada, garam dan penyedap rasa--Kemudian masukan wortel yang sudah di iris2 dan daun bawang, tunggu sampai matang.--Sajikan dengan bahan pelengkap--Selamat mencoba--",4,/id/resep/4456739-sop-tulang-sapi-sederhana,,https://img-global.cpcdn.com/recipes/b72cd792bc13777f/680x482cq70/sop-tulang-sapi-sederhana-foto-resep-utama.jpg
367,Tempe mendoan,1 buah tempe kotak--secukupnya Daun bawang--4 siung bawang putih--4 siung bawang merah--1 buah kemiri--1 sdt ketumbar--secukupnya Kunyit--secukupnya Garam--4 sdm tepung terigu--2 sdm tepung tapioka--1 sdm tepung beras--,"Haluskan smua bumbu, masukkan ke wadah--Tambahkan smua tepung, kasih air secukupnya--Masukkan tempe yg sudah di potong tipis2 dan masukkan daun bawang yg sudah di iris2.--Goreng dengan minyak panas, api sedang. Goreng sesuai selera tingkat kematangannya--Tempe mendoan siap disajikan. Akan lebih nyummi ditambahkan sambal kecap--",2,/id/resep/4467460-tempe-mendoan,Cocok utk camilan saat musim hujan gini ya.. 😄,https://img-global.cpcdn.com/recipes/89d7fbeb6f980786/680x482cq70/tempe-mendoan-foto-resep-utama.jpg
368,Tongseng Kambing Jogja (otentik warisan mertua),"250 gr Daging kambing, potong dadu--500 ml Air--1/2 butir Kelapa, parut--Secukupnya Minyak goreng--🍄 Bumbu halus 1 :--3 siung Bawang putih--3 butir Kemiri--1 sdt merica--1 sdt ketumbar--Secuil Pala--🍄 Bumbu Halus 2:--2 ruas Jari Kunyit--2 ruas jari Jahe--1 ruas jari Kencur--1 ruas jari Sunti (cuma ada di jogja, aq skip)--🍄 Bumbu Iris :--5 siung Bawang merah, iris tipis--15 buah Cabai rawit merah, iris tipis (sesuai selera pedasnya)--🍄 Bumbu Kering :--1 batang Kayu manis--1 batang Kulit Kayu Krangean--1 buah Cabe jawa--5 butir Cengkeh--3 butir Kapulaga--1 sdt jinten--🍄 Bumbu lain :--2 lembar Daun salam--2 lembar Daun jeruk--1 ruas Lengkuas, geprek--1 batang Serai, geprek--5 sdm Kecap manis--2 sdm Gula merah sisir--Secukupnya Garam & penyedap--🍄 Pelengkap sajian:--Secukupnya Kubis, cincang kasar--Secukupnya Mentimun, iris--Secukupnya Bawang merah, iris--Secukupnya Cabai rawit, iris--","Panaskan 1 sdm minyak, goreng bumbu kering sebentar hingga keluar aromanya, tiriskan lalu haluskan. Campurkan dengan kelapa parut.--Tuangkan air ke dalam kelapa, campur rata sambil diperas-peras, saring dengan kain. Sisihkan.--Panaskan 3 sdm minyak, tumis bumbu iris hingga layu & harum, lalu masukkan bumbu halus 1. Tumis hingga harum.--Masukkan daging kambing, aduk rata dengan bumbu, tutupi & biarkan hingga daging berubah warna & mengeluarkan air.--Tuangkan santan. Masukkan bumbu halus 2 & bumbu lain-lain. Aduk rata, ungkep hingga daging empuk & kuah menyusut sambil sesekali diaduk rata.--Koreksi rasa.--Sajikan bersama nasi hangat & pelengkap.--Catatan :--Ini gambar bumbu kering nya ya..--Kalo di jogja biasanya udah ada yang kemasan gini bumbu keringnya, jd ga repot beli bumbu satu satu..--Nih buat bunda2 yg mau lebih gampang lagi, bumbu kering & bumbu halus 2, bisa diganti dengan bumbu gule instan kemasan (bumbu yg basah), nanti ditumis bareng bumbu halus 1.--Masukkan garam nya terakhir aja sebelum koreksi rasa, karna biasanya dah ada rasa asin dari kecap / bumbu instan nya juga.--",6,/id/resep/4049887-tongseng-kambing-jogja-otentik-warisan-mertua,"Setiap Hari Raya Idul Adha di rumah suami (daerah Kretek, Bantul), setelah selesai sholat Ied di lapangan, orang sekampung berkumpul di masjid, bapak2 menyembelih hewan kurban, ibu2 bagian memasak untuk bapak2... Masakannya setiap tahun selalu sama Tongseng daging.. Hmm..rasanya nikmat, semua orang pasti suka.. Biasanya yang dipakai adalah daging bagian kepala sapi & kambing.. Karna kenikmatan rasanya, kami begitu suka masakan ini, sayangnya di perantauan kami (Surabaya), kami sulit menemukan penjual masakan ini.. Akhirnya bermodal nekat (telpon ibu mertua 😅), aq meminta resep rahasianya & mencoba memasak tongseng ini... Alhamdulillah...rasanya sukses sesuai di kampung halaman.. Meskipun super ribet bumbunya, terbayar dg rasanya yang sangat lezat..
Bunda2 semua silahkan mencoba yaa...",https://img-global.cpcdn.com/recipes/6f58fe62a7839959/680x482cq70/tongseng-kambing-jogja-otentik-warisan-mertua-foto-resep-utama.jpg
